"Country Name","Country Code","Year","Agriculture (% GDP)","Ease of Doing Business","Education Expenditure (% GDP)","Export (% GDP)","GDP","Health Expenditure (% GDP)","Import (% GDP)","Industry (% GDP)","Inflation Rate","R&D","Service (% GDP)","Unemployment","Population","Land","Continent Name","Export","Import","Education Expenditure","Health Expenditure","Net Trade","GDP Per Capita","Population Density"
"Argentina","ARG",2012,5.7817442068501,57.686538,14.5182600021362,16.2378594620246,545982375701.128,9.82726669,14.2886829096862,24.4290570649122,0,3466496633.04131,53.6581179163924,7.22,41733271,2780400,"South America",88655850853.7723,78013690406.7058,79267140870.1299,53655144140.5476,10642160447.0665,13082.664325572,15.0098083009639
"Argentina","ARG",2013,6.05291843670451,57.686538,14.4579296112061,14.6171733884386,552025140252.246,9.78097916,14.7167556136651,24.0058814423072,0,3414220183.39219,53.9190936666216,7.1,42202935,2780400,"South America",80690471898.4422,81240190816.9151,79811406213.8315,53993463926.033,-549718918.4729,13080.2547323366,15.1787278808804
"Argentina","ARG",2014,6.71270351428559,57.686538,13.7993297576904,14.4054785893756,526319673731.638,9.67129993,14.0013150558519,24.2773944936602,0,3126128266.53564,52.9405434663365,7.27,42669500,2780400,"South America",75818867911.0826,73691675720.0984,72628587357.8289,50901954237.1841,2127192190.98419,12334.7982453893,15.3465328729679
"Argentina","ARG",2015,5.1566859021408,56.73295,13.9633102416992,10.7056520504538,594749285413.212,10.22933674,11.7805740385254,23.153056135905,0,3703027920.75151,55.8149012843362,7.524,43131966,2780400,"South America",63671789068.8989,70064879911.7042,83046687882.5358,60838907163.6612,-6393090842.80534,13789.060424772,15.5128636167458
"Argentina","ARG",2016,6.26456582010254,57.2443,13.3555402755737,12.5270951690009,557532317363.451,9.00189781,13.5667926798789,22.0541072112108,0,3111866592.67651,56.1222358547004,8.109,43590368,2780400,"South America",69842603994.0556,75639253620.0239,74461453194.8151,50188489466.7828,-5796649625.96822,12790.2640639201,15.6777327003309
"Argentina","ARG",2017,5.23162237725058,57.31005,13.2639198303223,11.3202833596733,643628396190.388,10.44225693,13.9693177780045,21.782123219335,0,3580569118.20222,57.3499373815692,8.35,44044811,2780400,"South America",72860558232.0726,89910495973.3091,85370354475.8822,67209330804.6386,-17049937741.2365,14613.035714704,15.8411778880737
"Argentina","ARG",2018,4.53787889681146,58.18388,12.5233402252197,14.4366857499034,524819898586.906,9.49909592,16.3258502050892,23.7195923321304,0,2594447096.84158,56.3697502721818,9.22,44494502,2780400,"South America",75766599511.9533,85681310489.7993,65724981469.6912,49853145574.0169,-9914710977.84599,11795.1628852236,16.0029139692131
"Argentina","ARG",2019,5.3185559967348,58.96151,12.5300703048706,17.9248783778462,447754686715.081,9.47170544,14.7057366680037,23.1578477391434,0,2046821066.07995,55.4388171093669,9.84,44938712,2780400,"South America",80259483024.7845,65845625146.9648,56103977038.7528,42410005019.4473,14413857877.8198,9963.67423069626,16.1626787512588
"Argentina","ARG",2020,6.12846695022316,57.686538,11.9168996810913,16.6108723998011,385540406815.599,9.98438072,13.6089274859868,22.1805729052757,0,1950184809.08955,55.2922037696355,11.46,45376763,2780400,"South America",64041625025.8132,52467914392.7134,45944463510.2862,38493822045.9062,11573710633.0998,8496.42815675501,16.3202283844051
"Argentina","ARG",2021,7.13154104672929,57.686538,14.630312420073,18.0342289894963,487227125385.641,8.83831249047619,14.9452529001736,23.5794730059849,0,2464548259.29027,52.5050667473174,8.74,45808747,2780400,"South America",87867655490.9868,72817326087.13,71282850639.2601,43062655879.9472,15050329403.8568,10636.1155301987,16.4755959574162
"Argentina","ARG",2022,6.44416917103214,57.686538,14.630312420073,16.7780368212333,632770284408.51,8.83831249047619,15.2982909529659,23.4032965023379,0,3200751398.50898,53.0224492903165,6.491,46234830,2780400,"South America",106166431311.882,96803039172.7237,92576269510.3495,55926215082.8991,9363392139.1588,13686.0086737317,16.6288411739318
"Australia","AUS",2012,2.26753394268406,80.657646,13.1744003295898,21.4993440769616,1546952690139.99,8.67481709,21.6673910261196,26.3845042181717,1.76278015613193,31179365480.1487,65.1707532982797,5.22,22733465,7741220,"Oceania",332584681561.01,335184288361.708,203801740308.401,134195316338.479,-2599606800.69794,68047.3781775013,2.9366772937599
"Australia","AUS",2013,2.28565217787462,80.657646,14.0413904190063,19.9857077588126,1576329690003.93,8.75082779,21.2891913949774,25.1973643961788,2.44988864142539,34340183457.5145,66.2516319578678,5.66,23128129,7741220,"Oceania",315040645159.582,335587844720.791,221338606064.164,137941896574.885,-20547199561.2085,68156.3861047268,2.98765943869313
"Australia","AUS",2014,2.22088493848043,80.657646,13.8837900161743,21.0963738828485,1467589901175.46,9.84760189,21.3753685262765,25.5787418592678,2.48792270531403,29579781072.4154,65.687599814087,6.08,23475686,7741220,"Oceania",309608252618.902,313702749830.672,203757100177.781,144522410845.604,-4094497211.76978,62515.314831501,3.03255636708426
"Australia","AUS",2015,2.37595522714462,80.38389,14.085789680481,20.0680710032927,1350580336316.75,10.18361282,21.5550374082505,23.6935141578446,1.50836672165921,25942352427.6043,67.2328367127558,6.05,23815995,7741220,"Oceania",271035420848.555,291118096721.551,190239905639.51,137537872273.552,-20082675872.996,56708.9611967398,3.07651700894691
"Australia","AUS",2016,2.40453009222111,80.22369,13.8043899536133,19.272258011581,1206562910556.58,10.09023094,21.550576819355,22.3299254677721,1.27699094497328,24318691969.5852,68.2177422176747,5.71,24190907,7741220,"Oceania",232531917194.505,260021266913.341,166558649208.897,121744984111.545,-27489349718.836,49876.7123761246,3.1249476180757
"Australia","AUS",2017,2.70322055368689,80.76007,13.6023597717285,21.231183492644,1326467487376.42,10.1257143,20.7201613801918,23.4734721075625,1.94864740944522,24927772159.9456,67.0055855376421,5.59,24594202,7741220,"Oceania",281624746215.152,274846204040.169,180430879887.948,134314308054.125,6778542174.9826,53934.1543741252,3.17704470354802
"Australia","AUS",2018,2.45811026057792,80.70552,13.4772901535034,21.8734041196439,1428266513154.48,10.07391548,21.5161440003039,24.1439568878264,1.91140094445692,28787204612.3603,66.6517785671063,5.3,24966643,7741220,"Oceania",312410506327.826,307307879678.437,192491622143.155,143882361364.325,5102626649.38904,57206.99066969,3.22515611234405
"Australia","AUS",2019,2.11618847711384,81.21506,12.8453502655029,24.1515391092117,1392218527563.26,10.22989082,21.675186593329,25.3167424649892,1.61076787290379,25467575342.8362,66.0781572916651,5.16,25340217,7741220,"Oceania",336242202170.132,301765963636.234,178835346326.728,142422435345.533,34476238533.8979,54941.0657202841,3.27341388049946
"Australia","AUS",2020,2.01210323364172,80.657646,14.4300003051758,24.0082830210698,1326944627876.87,10.6489954,20.2251510630871,25.4062827896948,0.846905537459293,26745027038.1241,66.3259527419194,6.46,25655289,7741220,"Oceania",318576621793.56,268376555511.616,191478113852.146,141306272383.155,50200066281.9445,51722.0690001531,3.31411444190967
"Australia","AUS",2021,2.30660266032948,80.657646,13.5487594043507,22.0751685117277,1552703151616.01,8.83534510952381,17.7948768973942,25.5235123309295,2.86391042204995,31295268016.2657,65.6511500808251,5.12,25688079,7741220,"Oceania",342761837206.141,276301614412.029,210372014276.224,137186681971.727,66460222794.112,60444.5023551979,3.31835020836509
"Australia","AUS",2022,3.17268869332033,80.657646,13.5487594043507,25.8121626590318,1675418665067.09,8.83534510952381,19.9417423001917,27.8759975418473,6.59409671341847,33768641551.4506,62.4279411758337,3.661,25978935,7741220,"Oceania",432461791046.896,334107672636.991,226998443945.525,148029021088.054,98354118409.9055,64491.4298860631,3.3559225806785
"Brazil","BRA",2012,4.16832822196745,56.827378,15.7277803421021,11.8775390673678,2465228293862.62,7.73637581,13.2367345454394,22.1336473656008,5.40349914037009,27779178392.772,58.7336025097824,7.25,199977707,8515770,"South America",292808453703.337,326315725197.66,387725690990.064,190719325387.663,-33507271494.3224,12327.5155558345,23.4832207774517
"Brazil","BRA",2013,4.5068861822272,56.827378,15.5927095413208,11.7422306432624,2472819362259,7.9766016,14.0437266822704,21.2248099517239,6.204310666401,29566759482.8525,59.6787579851448,7.07,201721767,8515770,"South America",290364152907.702,347275992581.916,385579540638.587,197246948815.061,-56911839674.2137,12258.5648491717,23.688024336026
"Brazil","BRA",2014,4.32561053706441,56.827378,15.4438400268555,11.0119428225147,2456043766063.5,8.39644337,13.6734629958056,20.4724627523359,6.32904015516142,31184631944.5077,61.2509740138049,6.76,203459650,8515770,"South America",270458135214.849,335826235513.483,379307470220.404,206220323959.937,-65368100298.6336,12071.4046547485,23.8921025344743
"Brazil","BRA",2015,4.31914942775652,55.61506,16.2181091308594,12.9001914177405,1802211999555.59,8.90930176,14.0534345182709,19.3600439758784,9.02990102416129,24707064180.3947,62.3078671774031,8.56,205188205,8515770,"South America",232488797696.16,253272683237.965,292284708857.369,160564505395.337,-20783885541.8058,8783.21441310718,24.095085353409
"Brazil","BRA",2016,4.89135358685971,55.22357,15.9288301467896,12.4666790443888,1795693265824.27,9.16901493,12.0670030360511,18.3547582819084,8.73914352329393,23099260163.6564,63.2036958283248,11.74,206859578,8515770,"South America",223863316072.015,216686360905.18,286032930270.487,164647383640.432,7176955166.8353,8680.73542054828,24.2913533362221
"Brazil","BRA",2017,4.60059169424122,55.6207,16.5049095153809,12.5189678700669,2063514688761.67,9.47125053,11.8007665046081,18.1885023124362,3.44637335032672,23059775564.5551,63.3386728603948,12.93,208504960,8515770,"South America",258330740880.184,243510550209.055,340581232216.707,195440645895.968,14820190671.1292,9896.71751099672,24.4845692168765
"Brazil","BRA",2018,4.42039930378329,58.59449,16.1483592987061,14.6349994952986,1916933708404.16,9.46474838,14.241203879248,18.7490514539899,3.66485028376724,22383843961.1542,62.6533503466021,12.46,210166592,8515770,"South America",280543238550.158,272994437643.866,309553342751.115,181432952111.857,7548800906.29181,9121.02009249957,24.6796933219192
"Brazil","BRA",2019,4.20501409570354,59.08307,15.958080291748,14.1229191903622,1873288159000.64,9.61449146,14.7673386789326,18.7546275752859,3.73297621216894,22629882674.1973,63.0678492545334,12.05,211782878,8515770,"South America",264562972898.284,276634806871.966,298940828509.13,180107130068.308,-12071833973.6818,8845.32393124169,24.8694924827702
"Brazil","BRA",2020,5.71148511675454,56.827378,13.9361851340846,16.4535520041337,1476107292036.59,10.31291676,15.8485265369506,19.506118396283,3.21176803803379,16564816954.9735,61.4484446469373,13.93,213196304,8515770,"South America",242872080932.05,233941255892.282,205713044995.942,152229716316.024,8930825039.76825,6923.70019715065,25.0354699575024
